timestamp,open,high,low,BTC/USDT,volume,open,high,low,ETH/USDT,volume,open,high,low,XRP/USDT,volume
2021-09-04,49998.0,50535.69,49370.0,49915.64,34664.65959,3938.11,3970.0,3832.5,3885.52,364478.1193,1.2906,1.2972,1.2352,1.2548,355870711.0
2021-09-05,49917.54,51900.0,49450.0,51756.88,40544.835873,3885.61,3980.0,3830.0,3950.29,365759.8597,1.2548,1.3125,1.2361,1.3076,335187953.0
2021-09-06,51756.88,52780.0,50969.33,52663.9,49249.667081,3950.28,3970.0,3864.3,3926.77,397768.5783,1.3075,1.4151,1.3065,1.3894,710855257.92
2021-09-07,52666.2,52920.0,42843.05,46863.73,123048.802719,3926.67,3947.15,3005.0,3434.57,1203536.00209,1.3894,1.3922,0.9524,1.1292,1297978123.89
2021-09-08,46868.57,47340.99,44412.02,46048.31,65069.3152,3434.84,3560.0,3215.16,3499.0,780611.7657,1.129,1.148,1.0133,1.0998,794455994.0
2021-09-09,46048.31,47399.97,45513.08,46395.14,50651.66002,3499.01,3567.06,3390.4,3424.93,628553.8831,1.0999,1.1377,1.0619,1.0868,604426508.0
2021-09-10,46395.14,47033.0,44132.29,44850.91,49048.26618,3424.94,3514.11,3150.0,3208.86,633026.2659,1.0868,1.245,1.03,1.0552,901671116.0
2021-09-11,44842.2,45987.93,44722.22,45173.69,30440.4081,3208.85,3348.37,3200.0,3267.21,413524.1761,1.0552,1.12,1.0503,1.0787,336502704.0
2021-09-12,45173.68,46460.0,44742.06,46025.24,32094.28052,3267.1,3474.16,3231.1,3404.21,408858.9595,1.0788,1.1276,1.0576,1.1181,324049191.0
2021-09-13,46025.23,46880.0,43370.0,44940.73,65429.15056,3404.3,3430.3,3108.49,3285.35,647855.7199,1.1181,1.1266,1.025,1.0643,510682363.0
2021-09-14,44940.72,47250.0,44594.44,47111.52,44855.85099,3285.09,3437.05,3269.95,3434.37,373634.9026,1.0644,1.0978,1.0566,1.0963,275908113.0
2021-09-15,47103.28,48500.0,46682.32,48121.41,43204.71174,3434.37,3616.16,3357.78,3613.55,428507.5278,1.0962,1.13,1.0784,1.1207,289063987.0
2021-09-16,48121.4,48557.0,47021.1,47737.82,40725.08895,3613.55,3676.28,3481.14,3567.98,467985.4919,1.1207,1.13,1.0662,1.0902,302954441.0
2021-09-17,47737.81,48150.0,46699.56,47299.98,34461.92776,3567.97,3594.17,3350.07,3399.81,398888.3705,1.0903,1.1025,1.0509,1.0661,297933223.0
2021-09-18,47299.98,48843.2,47035.56,48292.74,30906.47038,3399.89,3541.96,3368.88,3435.64,315162.7627,1.0663,1.0952,1.0562,1.0751,195352031.0
2021-09-19,48292.75,48372.83,46829.18,47241.75,29847.24349,3435.64,3456.53,3277.74,3328.62,312948.0013,1.0752,1.0837,1.0383,1.0483,211015299.0
2021-09-20,47241.75,47347.25,42500.0,43015.62,78003.524443,3328.57,3347.82,2913.39,2977.28,917939.57849,1.0483,1.0497,0.8738,0.9216,837287959.74
2021-09-21,43016.64,43639.0,39600.0,40734.38,84534.080485,2977.32,3105.83,2652.0,2765.9,971519.88941,0.9216,0.9593,0.8582,0.8743,632313366.81
2021-09-22,40734.09,44000.55,40565.39,43543.61,58349.05542,2766.72,3088.88,2737.54,3076.92,677457.64825,0.874,1.0094,0.8679,1.0033,606417695.0
2021-09-23,43546.37,44978.0,43069.09,44865.26,48699.57655,3076.92,3174.5,3033.85,3152.5,459293.8858,1.0033,1.017,0.9676,1.0016,409673892.0
2021-09-24,44865.26,45200.0,40675.0,42810.57,84113.426292,3152.41,3158.52,2733.0,2928.53,932090.8856,1.0016,1.0027,0.8858,0.944,605329486.0
2021-09-25,42810.58,42966.84,41646.28,42670.64,33594.57189,2928.22,2967.52,2801.57,2921.73,491974.0226,0.9442,0.9577,0.9163,0.94,347043937.0
2021-09-26,42670.63,43950.0,40750.0,43160.9,49879.99765,2921.84,3115.51,2738.17,3059.37,703594.478,0.9399,0.9567,0.8915,0.9436,384081774.0
2021-09-27,43160.9,44350.0,42098.0,42147.35,39776.84383,3059.36,3164.94,2922.71,2925.59,510130.7319,0.9436,0.9818,0.9194,0.9218,350234819.0
2021-09-28,42147.35,42787.38,40888.0,41026.54,43372.2624,2924.76,2970.82,2789.0,2804.91,511325.4643,0.9217,0.9431,0.8903,0.8928,313521537.0
2021-09-29,41025.01,42590.0,40753.88,41524.28,33511.53487,2805.15,2950.0,2782.0,2850.45,411305.0893,0.8928,0.9941,0.8861,0.9268,459660796.0
2021-09-30,41524.29,44141.37,41410.17,43824.1,46381.22781,2850.45,3048.42,2837.19,3000.61,506896.7612,0.9266,0.964,0.9217,0.9533,332911904.0
2021-10-01,43820.01,48495.0,43283.03,48141.61,66244.87492,3000.62,3330.0,2969.07,3309.91,648714.6151,0.9535,1.0695,0.9443,1.0422,644378881.0
2021-10-02,48141.6,48336.59,47430.18,47634.9,30508.98131,3309.91,3469.0,3257.0,3387.76,422551.1811,1.0422,1.0733,1.0079,1.0359,398398944.0
2021-10-03,47634.89,49228.08,47088.0,48200.01,30825.05601,3387.77,3488.0,3342.51,3417.73,360586.8905,1.0359,1.0884,1.021,1.0552,410176280.0
2021-10-04,48200.01,49536.12,46891.0,49224.94,46796.49372,3417.73,3437.19,3270.0,3386.31,485204.642,1.0552,1.0596,1.0059,1.0425,416467677.0
2021-10-05,49224.93,51886.3,49022.4,51471.99,52125.66793,3386.31,3545.0,3363.78,3515.27,393900.8818,1.0429,1.088,1.038,1.0839,429469278.0
2021-10-06,51471.99,55750.0,50382.41,55315.0,79877.545181,3515.48,3632.11,3342.0,3574.89,618265.5402,1.084,1.1081,1.0171,1.0765,509214129.0
2021-10-07,55315.0,55332.31,53357.0,53785.22,54917.37766,3574.88,3653.98,3470.8,3587.47,486102.3591,1.0766,1.0942,1.0423,1.0678,410868906.0
2021-10-08,53785.22,56100.0,53617.61,53951.43,46160.25785,3587.47,3695.0,3532.0,3563.13,403597.1437,1.0677,1.0927,1.0539,1.0636,335486636.0
2021-10-09,53955.67,55489.0,53661.67,54949.72,55177.08013,3563.13,3635.0,3538.07,3574.82,361906.7514,1.0636,1.2089,1.0565,1.1604,678027224.72
2021-10-10,54949.72,56561.31,54080.0,54659.0,89237.836128,3574.83,3604.0,3405.0,3414.22,580223.6302,1.1604,1.23,1.1262,1.1352,647048690.0
2021-10-11,54659.01,57839.04,54415.06,57471.35,52933.165751,3414.22,3623.8,3371.0,3542.12,493521.882,1.1352,1.182,1.1017,1.1364,429676031.0
2021-10-12,57471.35,57680.0,53879.0,55996.93,53471.2855,3542.12,3547.11,3403.21,3491.46,409377.1918,1.1363,1.1364,1.0634,1.1018,455399313.0
2021-10-13,55996.91,57777.0,54167.19,57367.0,55808.44492,3491.43,3613.0,3412.7,3607.42,393463.1222,1.1017,1.1387,1.075,1.1275,403291632.0
2021-10-14,57370.83,58532.54,56818.05,57347.94,43053.336781,3607.41,3824.0,3586.04,3790.82,481894.1473,1.1277,1.16,1.1174,1.1336,353714419.0
2021-10-15,57347.94,62933.0,56850.0,61672.42,82512.908022,3790.82,3907.77,3734.1,3868.99,504321.732,1.1335,1.1656,1.0914,1.1413,573654581.0
2021-10-16,61672.42,62378.42,60150.0,60875.57,35467.88096,3868.38,3971.0,3803.56,3829.96,373727.8549,1.1415,1.1869,1.13,1.1343,339530696.0
2021-10-17,60875.57,61718.39,58963.0,61528.33,39099.24124,3829.96,3919.19,3640.0,3846.85,368898.9831,1.1343,1.1407,1.0172,1.0944,384414867.0
2021-10-18,61528.32,62695.78,59844.45,62009.84,51798.44844,3847.0,3893.14,3676.0,3744.96,401819.9734,1.0943,1.1064,1.0642,1.0827,321174243.0
2021-10-19,62005.6,64486.0,61322.22,64280.59,53628.107744,3744.96,3886.89,3732.0,3877.03,341268.3723,1.0827,1.1009,1.0661,1.0911,235324664.0
2021-10-20,64280.59,67000.0,63481.4,66001.41,51428.934856,3876.98,4169.0,3828.05,4161.15,537383.09732,1.0911,1.1529,1.0868,1.1455,346122480.0
2021-10-21,66001.4,66639.74,62000.0,62193.15,68538.64537,4161.37,4375.0,4013.13,4052.99,798566.55805,1.1451,1.164,1.0851,1.0886,442288500.0
2021-10-22,62193.15,63732.39,60000.0,60688.22,52119.35886,4053.0,4167.41,3888.0,3972.2,463222.5428,1.0885,1.1288,1.0739,1.0885,333619107.0
2021-10-23,60688.23,61747.64,59562.15,61286.75,27626.93678,3972.19,4172.0,3937.51,4167.12,326576.9601,1.0885,1.1018,1.0763,1.0934,189644449.0
2021-10-24,61286.75,61500.0,59510.63,60852.22,31226.57676,4167.13,4186.57,3961.5,4082.33,350115.8386,1.0935,1.0961,1.0522,1.0821,234286648.0
2021-10-25,60852.22,63710.63,60650.0,63078.78,36853.83806,4082.33,4236.0,4067.71,4220.37,347438.6534,1.0821,1.1034,1.0778,1.0951,218666074.0
2021-10-26,63078.78,63293.48,59817.55,60328.81,40217.50083,4220.36,4297.0,4090.21,4131.52,414498.1599,1.0951,1.1606,1.0905,1.1075,439499263.0
2021-10-27,60328.81,61496.0,58000.0,58413.44,62124.49016,4131.52,4307.0,3909.0,3922.0,704604.25,1.1076,1.1248,0.9483,0.995,914728059.0
2021-10-28,58413.44,62499.0,57820.0,60575.89,61056.35301,3921.99,4295.0,3890.17,4286.02,626378.5055,0.9951,1.0816,0.981,1.0579,686113717.0
2021-10-29,60575.9,62980.0,60174.81,62253.71,43973.90414,4286.01,4460.47,4265.97,4418.89,559231.07691,1.058,1.0903,1.0409,1.0825,357777322.0
2021-10-30,62253.7,62359.25,60673.0,61859.19,31478.12566,4418.89,4434.06,4232.2,4322.68,340223.069,1.0825,1.1169,1.0611,1.0846,372223050.0
2021-10-31,61859.19,62405.3,59945.36,61299.8,39267.63794,4322.68,4399.14,4164.35,4287.21,412856.2893,1.0845,1.1544,1.0689,1.1128,659007943.0
2021-11-01,61299.81,62437.74,59405.0,60911.11,44687.66672,4287.48,4386.58,4146.3,4319.43,417620.7073,1.1128,1.1321,1.069,1.0915,381430430.0
2021-11-02,60911.12,64270.0,60624.68,63219.99,46368.2841,4319.43,4599.6,4284.43,4589.89,468184.79301,1.0916,1.1468,1.0851,1.1349,398377412.0
2021-11-03,63220.57,63500.0,60382.76,62896.48,43336.09049,4589.68,4665.87,4455.0,4603.35,448658.35125,1.1348,1.2363,1.1255,1.2101,838803472.0
2021-11-04,62896.49,63086.31,60677.01,61395.01,35930.93314,4603.35,4606.65,4420.08,4532.32,368218.25695,1.21,1.2574,1.1604,1.2004,553456246.0
2021-11-05,61395.01,62595.72,60721.0,60937.12,31604.48749,4532.31,4570.05,4438.8,4474.24,305651.7244,1.2004,1.2015,1.1311,1.1581,318649692.0
2021-11-06,60940.18,61560.49,60050.0,61470.61,25590.57408,4474.24,4530.0,4326.17,4518.0,322154.0973,1.1581,1.1828,1.1,1.151,260339849.0
2021-11-07,61470.62,63286.35,61322.78,63273.59,25515.6883,4518.0,4637.98,4502.37,4612.59,243596.5952,1.1511,1.2374,1.1451,1.2198,371235010.0
2021-11-08,63273.58,67789.0,63273.58,67525.83,54442.094554,4612.59,4822.97,4612.0,4807.98,391102.31806,1.2198,1.296,1.2192,1.2815,606055941.0
2021-11-09,67525.82,68524.25,66222.4,66947.66,44661.378068,4807.98,4838.28,4713.89,4732.33,311267.57998,1.2815,1.2884,1.2245,1.2571,465127517.0
2021-11-10,66947.67,69000.0,62822.9,64882.43,65171.504046,4732.33,4868.0,4461.93,4628.78,553596.99163,1.2572,1.3493,1.1174,1.1902,932520826.0
2021-11-11,64882.42,65600.07,64100.0,64774.26,37237.98058,4628.68,4779.0,4576.47,4719.0,303688.9765,1.1902,1.2544,1.1764,1.2142,475284132.0
2021-11-12,64774.25,65450.7,62278.0,64122.23,44490.10816,4719.0,4809.71,4507.85,4665.46,461580.0415,1.2142,1.2332,1.1542,1.1883,446863355.0
2021-11-13,64122.22,65000.0,63360.22,64380.0,22504.97383,4665.47,4707.6,4584.08,4644.28,220720.6611,1.1884,1.2039,1.167,1.1892,240083101.0
2021-11-14,64380.01,65550.51,63576.27,65519.1,25705.07347,4644.27,4696.05,4514.12,4626.5,245309.0674,1.1894,1.1995,1.1675,1.1879,192023307.0
2021-11-15,65519.11,66401.82,63400.0,63606.74,37829.37124,4626.5,4772.01,4540.0,4563.78,375421.6601,1.1879,1.2198,1.1651,1.172,266793400.0
2021-11-16,63606.73,63617.31,58574.07,60058.87,77455.15609,4563.77,4563.77,4103.0,4209.76,735857.063,1.172,1.1721,1.0418,1.0877,599544174.0
2021-11-17,60058.87,60840.23,58373.0,60344.87,46289.38491,4209.59,4299.91,4063.48,4287.8,472852.1842,1.0877,1.113,1.0588,1.0953,383487232.0
2021-11-18,60344.86,60976.0,56474.26,56891.62,62146.99931,4288.07,4344.81,3956.44,3996.9,576945.1837,1.0953,1.17,1.015,1.0406,698664651.0
2021-11-19,56891.62,58320.0,55600.0,58052.24,50715.88726,3996.9,4308.97,3973.01,4294.76,420045.0897,1.0406,1.103,1.0174,1.0892,349087574.0
2021-11-20,58057.1,59845.0,57353.0,59707.51,33811.5901,4294.75,4435.88,4199.86,4412.17,365584.578,1.0892,1.1015,1.0594,1.0965,251779916.0
2021-11-21,59707.52,60029.76,58486.65,58622.02,31902.22785,4412.17,4451.0,4242.41,4258.31,340206.3203,1.0965,1.0974,1.0544,1.0569,228064131.0
2021-11-22,58617.7,59444.0,55610.0,56247.18,51724.32047,4259.7,4320.0,4022.74,4085.97,518501.3338,1.0571,1.071,1.0251,1.0354,307140428.0
2021-11-23,56243.83,58009.99,55317.0,57541.27,49917.85017,4086.28,4385.59,4059.62,4339.44,502811.7902,1.0354,1.0715,1.0192,1.0661,341407597.0
2021-11-24,57541.26,57735.0,55837.0,57138.29,39612.04964,4339.45,4373.94,4167.65,4269.36,448727.0306,1.0662,1.0735,1.0068,1.0326,344750680.0
2021-11-25,57138.29,59398.9,57000.0,58960.36,42153.51522,4270.1,4550.0,4248.27,4524.85,445868.2434,1.0325,1.0647,1.0215,1.0438,312211526.0
2021-11-26,58960.37,59150.0,53500.0,53726.53,65927.87066,4524.48,4551.0,3913.0,4041.2,720245.1612,1.0439,1.0467,0.9108,0.9394,659982617.0
2021-11-27,53723.72,55280.0,53610.0,54721.03,29716.99957,4041.2,4183.66,4028.34,4095.29,275326.5202,0.9392,0.9656,0.9336,0.9452,224846313.0
2021-11-28,54716.47,57445.05,53256.64,57274.88,36163.7137,4095.29,4298.51,3964.0,4294.78,346471.3551,0.9453,0.9692,0.8825,0.9687,336336729.0
2021-11-29,57274.89,58865.97,56666.67,57776.25,40125.28009,4294.77,4458.92,4276.89,4444.53,406881.2284,0.9687,1.0019,0.9631,0.9898,303393405.0
2021-11-30,57776.25,59176.99,55875.55,56950.56,49161.05194,4444.54,4753.0,4346.36,4630.26,743024.4662,0.9899,1.0304,0.97,0.9983,340017409.0
2021-12-01,56950.56,59053.55,56458.01,57184.07,44956.63656,4630.25,4778.75,4523.99,4582.95,508198.3105,0.9984,1.0173,0.9799,0.9899,250291608.0
2021-12-02,57184.07,57375.47,55777.77,56480.34,37574.05976,4582.95,4634.83,4433.0,4511.21,451861.9545,0.9898,0.9901,0.9545,0.9716,213172250.0
2021-12-03,56484.26,57600.0,51680.0,53601.05,58927.69027,4511.35,4654.88,4032.5,4215.73,677974.8659,0.9715,0.9838,0.89,0.9211,297172193.0
2021-12-04,53601.05,53859.1,42000.3,49152.47,114203.373748,4215.01,4238.59,3503.68,4117.25,1111773.1451,0.9211,0.9245,0.6,0.8449,1357965897.04
2021-12-05,49152.46,49699.05,47727.21,49396.33,45580.82012,4117.25,4248.19,4031.39,4196.44,536325.4413,0.8452,0.862,0.769,0.8045,518767360.0
2021-12-06,49396.32,50891.11,47100.0,50441.92,58571.21575,4196.44,4376.15,3921.0,4347.59,726742.9638,0.8045,0.8303,0.7485,0.8255,508644255.0
2021-12-07,50441.91,51936.33,50039.74,50588.95,38253.46877,4347.57,4425.0,4255.92,4306.4,420749.751,0.8256,0.8467,0.8042,0.8154,319504545.0
2021-12-08,50588.95,51200.0,48600.0,50471.19,38425.92466,4306.4,4450.49,4222.95,4436.91,429403.9351,0.8154,0.8844,0.8026,0.8622,415004580.0
2021-12-09,50471.19,50797.76,47320.0,47545.59,37692.68665,4436.91,4488.0,4076.16,4105.64,462173.711,0.8623,0.9361,0.8319,0.8583,684730305.0
2021-12-10,47535.9,50125.0,46852.0,47140.54,44233.57391,4105.64,4231.08,3887.37,3897.94,563236.5671,0.8583,0.8829,0.7914,0.7992,496512579.0
2021-12-11,47140.54,49485.71,46751.0,49389.99,28889.19358,3898.31,4097.08,3828.22,4089.37,427853.4343,0.7992,0.8445,0.7844,0.8392,284945414.0
2021-12-12,49389.99,50777.0,48638.0,50053.9,26017.93421,4089.68,4173.63,3986.25,4130.0,260535.5157,0.8391,0.8572,0.8088,0.8393,224450903.0
2021-12-13,50053.9,50189.97,45672.75,46702.75,50869.52093,4130.0,4142.75,3671.45,3781.93,533467.2307,0.8394,0.8444,0.7601,0.7818,378446930.0
2021-12-14,46702.76,48700.41,46290.0,48343.28,39955.98445,3781.92,3882.74,3685.0,3858.99,395145.7462,0.782,0.8214,0.7717,0.8103,352693472.0
2021-12-15,48336.95,49500.0,46547.0,48864.98,51629.181,3858.99,4092.22,3643.73,4019.08,542068.0573,0.8102,0.84,0.777,0.8262,354116180.0
2021-12-16,48864.98,49436.43,47511.0,47632.38,31949.86739,4019.54,4113.43,3942.11,3958.11,368780.031,0.8262,0.8364,0.8028,0.8051,206133176.0
2021-12-17,47632.38,47995.96,45456.0,46131.2,43104.4887,3959.11,3994.1,3700.0,3875.42,463370.9225,0.8053,0.8322,0.7754,0.7966,260108143.0
2021-12-18,46133.83,47392.37,45500.0,46834.48,25020.05271,3875.43,3996.93,3767.01,3959.93,339593.2543,0.7967,0.8347,0.791,0.8262,170671362.0
2021-12-19,46834.47,48300.01,46406.91,46681.23,29305.70665,3959.93,4032.43,3884.0,3924.14,306006.323,0.8263,0.8485,0.819,0.835,163876270.0
2021-12-20,46681.24,47537.57,45558.85,46914.16,35848.50609,3924.14,3983.37,3753.0,3944.73,366916.4771,0.835,0.915,0.8241,0.8798,555435824.0
2021-12-21,46914.17,49328.96,46630.0,48889.88,37713.92924,3944.72,4063.0,3913.21,4014.15,340826.3553,0.8799,0.961,0.8527,0.9467,471318013.0
2021-12-22,48887.59,49576.13,48421.87,48588.16,27004.2022,4014.41,4074.87,3933.4,3979.51,303191.8076,0.9466,0.9738,0.923,0.9537,401407051.0
2021-12-23,48588.17,51375.0,47920.42,50838.81,35192.54046,3979.51,4150.0,3893.23,4111.41,380207.8166,0.9538,1.0167,0.9372,0.9941,479436230.0
2021-12-24,50838.82,51810.0,50384.43,50820.0,31684.84269,4111.41,4134.84,4017.17,4046.36,230833.1661,0.9941,0.9966,0.8964,0.9115,567234092.0
2021-12-25,50819.99,51156.23,50142.32,50399.66,19135.51613,4046.35,4137.91,4018.62,4094.83,208126.8805,0.9114,0.935,0.8981,0.9252,250074945.0
2021-12-26,50399.67,51280.0,49412.0,50775.49,22569.88914,4094.36,4105.0,4000.0,4063.56,189309.255,0.9252,0.9334,0.9052,0.92,163438501.0
2021-12-27,50775.48,52088.0,50449.0,50701.44,28792.21566,4063.57,4127.46,4031.0,4037.23,222225.3761,0.92,0.956,0.9141,0.9269,236282371.0
2021-12-28,50701.44,50704.05,47313.01,47543.74,45853.33924,4037.22,4037.23,3759.36,3792.75,358064.7163,0.9269,0.9269,0.8456,0.8515,321266081.0
2021-12-29,47543.74,48139.08,46096.99,46464.66,39498.87,3792.75,3827.78,3604.2,3630.19,302753.6375,0.8516,0.8645,0.81,0.8171,306520880.0
2021-12-30,46464.66,47900.0,45900.0,47120.87,30352.29569,3630.18,3769.1,3585.0,3709.27,249263.7305,0.8172,0.86,0.802,0.8386,262671659.0
2021-12-31,47120.88,48548.26,45678.0,46216.93,34937.99796,3709.27,3815.0,3622.29,3676.23,268014.2942,0.8385,0.8545,0.8025,0.8297,239829934.0
2022-01-01,46216.93,47954.63,46208.37,47722.65,19604.46325,3676.22,3776.45,3673.46,3765.54,154143.8968,0.8298,0.8557,0.8297,0.8507,136976730.0
2022-01-02,47722.66,47990.0,46654.0,47286.18,18340.4604,3765.54,3857.44,3717.3,3828.27,154791.4263,0.8508,0.8667,0.8372,0.8586,129688032.0
2022-01-03,47286.18,47570.0,45696.0,46446.1,27662.0771,3828.11,3853.09,3680.0,3765.89,236245.8586,0.8586,0.8587,0.8213,0.8324,178618617.0
2022-01-04,46446.1,47557.54,45500.0,45832.01,35491.4136,3765.89,3900.73,3713.11,3785.11,288258.5549,0.8324,0.8456,0.7794,0.8228,214415744.0
2022-01-05,45832.01,47070.0,42500.0,43451.13,51784.11857,3785.1,3848.0,3415.0,3540.63,397942.0363,0.8227,0.8372,0.7092,0.7726,370612510.0
2022-01-06,43451.14,43816.0,42430.58,43082.31,38880.37305,3539.82,3550.43,3300.0,3406.81,496745.7413,0.7725,0.7909,0.7377,0.7791,307202277.0
2022-01-07,43082.3,43145.83,40610.0,41566.48,54836.50818,3406.81,3416.76,3064.42,3199.24,669631.7262,0.779,0.7808,0.7287,0.7634,372926762.0
2022-01-08,41566.48,42300.0,40501.0,41679.74,32952.73111,3198.68,3250.0,3000.0,3080.95,400692.1061,0.7634,0.7768,0.7222,0.7452,253028571.0
2022-01-09,41679.74,42786.7,41200.02,41864.62,22724.39426,3080.98,3211.72,3057.35,3151.97,275874.1643,0.7452,0.7667,0.7381,0.753,151521399.0
2022-01-10,41864.62,42248.5,39650.0,41822.49,50729.17019,3151.97,3185.0,2928.83,3082.68,529818.3866,0.753,0.7589,0.6967,0.7399,313080154.0
2022-01-11,41822.49,43100.0,41268.93,42729.29,37296.43729,3082.87,3263.54,3051.8,3239.72,362446.7087,0.7399,0.7768,0.7306,0.7703,254065075.0
2022-01-12,42729.29,44322.0,42450.0,43902.66,33943.2928,3239.73,3411.43,3206.2,3371.26,370465.8015,0.7702,0.816,0.757,0.7987,295701910.0
2022-01-13,43902.65,44500.0,42311.22,42560.11,34910.87762,3371.6,3410.0,3233.43,3240.61,336234.8799,0.7986,0.8024,0.7604,0.768,227833834.0
2022-01-14,42558.35,43448.78,41725.95,43059.96,32640.88292,3240.61,3342.79,3188.0,3307.42,285326.3505,0.7677,0.8,0.7513,0.7732,221104212.0
2022-01-15,43059.96,43800.0,42555.0,43084.29,21936.05616,3307.42,3371.64,3261.0,3326.04,203100.3778,0.7733,0.79,0.768,0.7791,138443019.0
2022-01-16,43084.29,43475.0,42581.79,43071.66,20602.35271,3326.51,3393.6,3269.62,3346.88,210782.2277,0.7791,0.7884,0.768,0.7784,125068081.0
2022-01-17,43071.66,43176.18,41540.42,42201.62,27562.08613,3346.89,3357.57,3141.1,3209.67,284063.6548,0.7785,0.7805,0.7498,0.7617,181653025.0
2022-01-18,42201.63,42691.0,41250.0,42352.12,29324.08257,3209.68,3243.87,3082.0,3159.85,299134.2728,0.7616,0.7686,0.7352,0.7509,188367099.0
2022-01-19,42352.12,42559.13,41138.56,41660.01,31685.72159,3159.85,3174.87,3000.0,3084.02,332996.5703,0.751,0.7533,0.7231,0.7381,190555142.0
2022-01-20,41660.0,43505.0,40553.31,40680.91,42330.33953,3084.02,3273.37,2987.15,3001.48,357596.7062,0.7381,0.7622,0.7161,0.7199,205931050.0
2022-01-21,40680.92,41100.0,35440.45,36445.31,88860.891999,3001.48,3034.12,2403.0,2568.15,1022021.70024,0.7199,0.7285,0.6112,0.6368,612944841.0
2022-01-22,36445.31,36835.22,34008.0,35071.42,90471.338961,2567.47,2626.0,2300.0,2412.18,1081357.54893,0.6368,0.6542,0.5489,0.5966,769947907.12
2022-01-23,35071.42,36499.0,34601.01,36244.55,44279.52354,2412.18,2556.78,2370.8,2539.01,580497.7613,0.5966,0.6352,0.59,0.6283,331234207.0
2022-01-24,36244.55,37550.0,32917.17,36660.35,91904.753211,2539.0,2539.75,2159.0,2439.29,1123134.70389,0.6284,0.6286,0.5524,0.6118,513343471.0
2022-01-25,36660.35,37545.14,35701.0,36958.32,49232.40183,2439.56,2506.55,2348.96,2458.83,510152.954,0.6118,0.6243,0.5872,0.618,319618429.0
2022-01-26,36958.32,38919.98,36234.63,36809.34,69830.16036,2459.04,2722.0,2402.03,2462.99,806441.62289,0.6178,0.6586,0.6047,0.6193,466864710.0
2022-01-27,36807.24,37234.47,35507.01,37160.1,53020.87934,2463.0,2521.0,2316.43,2424.25,599481.7159,0.6193,0.6247,0.5893,0.6088,292543906.0
2022-01-28,37160.11,38000.0,36155.01,37716.56,42154.26956,2424.02,2558.98,2357.88,2544.99,485149.8065,0.6089,0.614,0.5916,0.6111,221009653.0
2022-01-29,37716.57,38720.74,37268.44,38166.84,26129.49682,2544.99,2636.66,2520.01,2601.43,376666.8246,0.6112,0.6255,0.6083,0.6174,154572094.0
2022-01-30,38166.83,38359.26,37351.63,37881.76,21430.66527,2601.43,2640.0,2542.5,2601.68,290770.0859,0.6175,0.6232,0.5973,0.6013,146491081.0
2022-01-31,37881.75,38744.0,36632.61,38466.9,36855.2458,2601.67,2706.77,2476.07,2686.94,444584.851,0.6012,0.6242,0.5803,0.6174,213749309.0
2022-02-01,38466.9,39265.2,38000.0,38694.59,34574.44663,2686.94,2813.0,2673.52,2787.23,390034.27362,0.6174,0.6308,0.6107,0.6284,174300620.0
2022-02-02,38694.59,38855.92,36586.95,36896.36,35794.6813,2787.48,2810.88,2612.72,2680.67,447852.1228,0.6284,0.6314,0.5955,0.6006,186608762.0
2022-02-03,36896.37,37387.0,36250.0,37311.61,32081.10999,2680.25,2726.64,2576.05,2695.46,405043.3931,0.6006,0.6116,0.5886,0.6102,168129675.0
2022-02-04,37311.98,41772.33,37026.73,41574.25,64703.95874,2695.21,2995.0,2671.4,2994.99,664002.9328,0.6101,0.6589,0.6044,0.6555,263927174.0
2022-02-05,41571.7,41913.69,40843.01,41382.59,32532.34372,2994.99,3060.47,2958.01,3012.65,356803.3071,0.6557,0.6869,0.65,0.6656,310296779.0
2022-02-06,41382.6,42656.0,41116.56,42380.87,22405.16704,3012.64,3074.56,2950.21,3054.99,249394.5966,0.6656,0.688,0.6589,0.6825,157303166.0
2022-02-07,42380.87,44500.5,41645.85,43839.99,51060.62006,3055.0,3186.0,2991.8,3139.77,455070.2529,0.6825,0.839,0.6712,0.8314,640917209.0
2022-02-08,43839.99,45492.0,42666.0,44042.99,64880.29387,3139.77,3232.87,3025.21,3116.69,514773.5837,0.8314,0.9142,0.8034,0.8763,1048879447.0
2022-02-09,44043.0,44799.0,43117.92,44372.72,34428.16729,3116.69,3269.7,3055.0,3243.94,370267.8913,0.8763,0.9168,0.8413,0.8697,626331950.0
2022-02-10,44372.71,45821.0,43174.01,43495.44,62357.29091,3243.6,3283.66,3056.74,3072.49,578212.8383,0.8699,0.8975,0.821,0.8253,495010890.0
2022-02-11,43495.44,43920.0,41938.51,42373.73,44975.1687,3072.36,3138.62,2879.0,2927.54,462025.8751,0.8253,0.8339,0.75,0.7591,482432190.0
2022-02-12,42373.73,43079.49,41688.88,42217.87,26556.85681,2927.54,2985.98,2858.3,2918.88,336250.3131,0.759,0.8532,0.7465,0.8223,477906804.0
2022-02-13,42217.87,42760.0,41870.0,42053.66,17732.08113,2918.58,2954.4,2836.7,2871.13,242751.3547,0.8223,0.8476,0.792,0.8057,351589704.0
2022-02-14,42053.65,42842.4,41550.56,42535.94,34010.1306,2871.14,2964.97,2829.01,2929.75,381778.238,0.8057,0.8127,0.7791,0.8012,304006647.0
2022-02-15,42535.94,44751.4,42427.03,44544.86,38095.19576,2929.75,3196.19,2912.06,3183.52,448971.754,0.8012,0.8599,0.7961,0.8515,279317316.0
